POLICY_ID,SOURCE_FILE,PAGE_NUMBER,CHUNK_ID,CHUNK_TEXT
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,26,3f3c3bda-6800-4c3c-80e3-39e043267d4c,"My Brother’s Keeper Grant Program
(via the Office of Black Male Advancement)
My Brother’s Keeper Boston grants are aimed at supporting community-based organizations that are
focused on empowering and improving outcomes for young Black males in Boston. This year, a total
of $100,000 will be awarded to nonprofit organizations to scale up their work and deepen their
impact throughout the city’s neighborhoods. Grant-sponsored programming will run June 1st -
August 31st, 2024.
Beyond Pride Mini-Grants
(via the Office of LGBTQ+ Advancement)
MOLA wishes to promote the equity, inclusion, and stability of Boston's LGBTQ+ community as well
as bolstering social and community support. MOLA will consider projects and events which help
bring us closer to MOLA's vision of Boston being a city for ALL residents and families.MOLA’s
mini-grant program highlights community and public safety as a focus area.
Mayor’s Youth Sports Grant Program
(via the Community Engagement Cabinet)
Mayor Michelle Wu’s Commu"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,26,432a5f3e-3277-46f6-b16d-fb13b9f282c4,"nity Engagement Cabinet is excited to announce the 2024 Youth Sports
Grant which supports 501(c)(3) non-profit organizations or fiscal sponsors of local providers who
serve Boston Public Schools (BPS) students to participate in athletic programming. This effort is to
support organizations who are facing financial barriers to purchase equipment and/or serve BPS
students.
Design Fund Grant
(via GrowBoston)
GrowBoston is the City of Boston's Office of Urban Agriculture, which is building on the long-term
work of the Mayor's Office of Housing (MOH). GrowBoston works to increase community gardens,
urban farms, and other food-growing spaces throughout Boston; develop and implement innovative
food production strategies; provide technical assistance to prospective and existing gardens and
farms; develop resources for gardeners, farmers, and other residents; and coordinate with other
City departments associated with food production in Boston. This grant fund is for conceptual
designs of farms, "
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,26,92f0905e-8d2a-475f-920a-c987eab5858c,"gardens, food forests and other food-producing spaces for public benefit. A total of
$75,000 is being offered.
Community Development Block Grant
(via the Workers Empowerment Cabinet)
Boston receives Community Development Block Grant funding from the U.S. Department of Housing
and Urban Development, HUD, under a formula based on several factors. The funds are received by
the City's Department of Neighborhood Development (DND) and are used primarily for affordable
housing and economic development. HUD allows cities to use up to 15% of this money for human
service programming. DND subcontracts with OWD to manage that portion of the CDBG allocation.
The Office of Workforce Development (OWD) issues competitive Requests for Proposals in order to
make awards to nonprofits across the city for programming to serve youth and adults. These funds
are intended to be used to provide support services to enable individuals to access education or job
training and, in turn, obtain the kinds of jobs capa"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,26,9a8694e6-2e4d-4cc3-9240-d49d9d9c18cb,"ble of moving people out of poverty.
Neighborhood and Downtown Activation Grant
(via the Arts & Culture Cabinet)
The Mayor’s Office of Arts and Culture’s (MOAC) believes artists have a crucial role in creating a
thriving, healthy community for all and that everyone should have access to creative expression
26
"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,27,728dd5a1-6e7c-4384-aff0-1fb7f0ee770c,"through lifelong arts programming across all Boston neighborhoods. The Neighborhood and
Downtown Activation Grant is a program to support community-focused arts, cultural, and creative
activations in public spaces that foster joy and strengthen community wellbeing across Boston
neighborhoods.
Immigrant Heritage Month Mini-Grants
(via the Office for Immigrant Advancement)
The purpose of these one-time events are to foster belonging and promote social integration and
cohesion among our diverse immigrant residents and allies, as well as raise awareness of existing
community programs and services and elevate the contributions of immigrants to our City. Funded
events include (1) Celebrations to promote heritage and cultural understanding and preservation; (2)
Series of workshops for public education on issues impacting immigrants; (3) Movie screenings to
foster connection to culture and the immigrant experience; (4) Open houses that welcome clients,
members, and the general public to learn "
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,27,1708fbe0-6ada-483e-8430-3baceae15847,"about the mission, purpose, and services of the
organization, and how the public can access resources and/or volunteer.
2024-2025 Immigrant Youth Advancement Grant Program
(via the Office for Immigrant Advancement)
The City of Boston is offering a grant to recruit and offer work experience opportunities to
immigrant youth, ensuring that their program involvement is engaging, meaningful, and a building
block for their professional development and personal success. Organizations will provide leadership
development and professional skills attainment in a culturally and linguistically sensitive manner,
offering access to programs that are essential to their economic and social inclusion. In
collaboration with nonprofit organizations across the City, we seek to support program models that
offer immigrant youth the 21st-century skills to succeed when they enter the workforce as well as
early exposure to various career paths. Programmatic costs and payments to youth will be funded
through thi"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,27,089406a9-dfa7-4b77-a6e1-91b13c7962ed,"s grant.
Bridge the Gap Mini-Grant
(via of Office of Veterans Services)
The Mayor’s Office of Veterans’ Services exists to find innovative ways to support veterans, service
members, and their families to live healthy & thriving lives. In recognition of this mission, the office
will award mini-grants to organizations that support the veteran community of Boston and “Bridge
the Gap” that exists after possible allocation of federal or state benefits. Funds will be used to
implement projects and programs that support, honor, recognize and improve the overall quality of
life of the City of Boston veterans, military community, and families that call Boston home. Focus
areas include Housing, Transportation, Health and Wellness, Upward Economic Mobility, Legal
Services and Educational/Historical Programming.
2024 Enhancing Behavioral Healthcare Access for Older Adults
Grant
(via the Age Strong Commission)
Behavioral health is part of overall human health. Assessing, addressing, and treating be"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,27,32264325-f8e7-48e8-954a-b7df9ea7e6c2,"havioral
health issues is as important as treating physical health issues. Part of enhancing and enriching the
lives of older residents is providing proper resources to those who provide specific behavioral health
services. Through this grant opportunity, the City of Boston's Age Strong Commission supports
organizations, entities, or licensed professionals that provide proven and impactful education,
training, capacity, and/or direct services to increase behavioral health supports to Boston’s older
adults (55+)–including supporting the needs of behavioral health programs and clinical providers to
better serve both underserved and marginalized communities.
27
"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,28,abda6bdb-d65c-4a7f-a88f-f62880813a95,"HEIGHTENED COMMUNITY CONCERNS DURING SUMMER
MONTHS
Fire Safety & Fireworks
Fire prevention is just as important as fire fighting. Summer is a time for fun, but it is important to
make sure you and your family are being cautious when using grills, or are around other potentially
dangerous materials! On average, grills cause about 10,600 household fires per year. July is the peak
month, followed by June, May, and August. As a reminder during Summer Months:
●
Propane and charcoal BBQ grills should only be used outdoors
●
Keep children and pets at least three feet away from the grill
●
Never leave your grill unattended
Contact Lieutenant and Community Education Officer Hank Perkins (henry.perkins@boston.gov) and
Community Education Coordinator Michelle McCourt (michelle.mccourt@boston.gov) to request a
Fire Education Presentation or to request Fire Hats.
Additionally, as a reminder, Fireworks are dangerous and illegal in Massachusetts. Illegal fireworks
pose significant dangers to the safe"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,28,6ed81be2-4f6e-4766-a881-bde85a9a1628,"ty of our residents and their property. To combat issues related
to illegal fireworks within the city, the Mayor’s Office has partnered with the Community
Engagement Cabinet and the Boston Police Police Department. Please refer to the City of Boston’s
official Firework Safety Guide and or Firework Safety Web Page for information, resources, and
advocacy tools to help you push towards positive change in your community.
Dirt Bike/ATV Safety
It is illegal to drive a dirt bike, ATV, or any other off-road vehicle on public roads in the city of
Boston. Community members with information relative to the illegal operation/storage of these
recreational vehicles who wish to assist in these ongoing investigations anonymously can do so by
calling the CrimeStoppers Tip Line at 1 (800) 494-TIPS or by texting the word ‘TIP’ to CRIME (27463).
The Boston Police Department will stringently guard and protect the identities of all those who wish
to assist any such investigations in an anonymous manner. Ad"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,28,63bf7d33-aa59-4930-8f2a-2ead8e9a7953,"ditionally, the Boston Police
Department’s Summer 2024 Reveler Action Plan will go into effect. Visit the appendix for more
information on this plan.
Problem Properties
To address crime and blight in our neighborhoods, the City created the Problem Properties Task
Force in 2011. The Task Force represents a consortium of City departments and agencies. As part of
our work, we identify “problem properties.” These properties often soak up the City’s public safety
and neighborhood resources. In some cases, these addresses are centers of drug use, violence, or
other crimes. In other cases, they are visual blights that pose a safety hazard. In all cases, owners
have allowed their properties to become chronic problems. Through our enforcement authority, the
Task Force holds property owners responsible. We empower the City to levy fines against absentee
landlords. We also give citizens a way to address quality of life issues. For more information on the
task force, how to designate a property, o"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,28,174d99b0-569f-4523-a25b-f61a85e2d000,"r to view the “problem properties” map, visit the city’s
Problem Properties Webpage.
After-Hours Parties
After-hours parties have caused significant neighborhood-level safety concerns in the past. Because
many of these parties are often unsanctioned and have not been permitted as approved , the City of
28
"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,29,f45b41e9-d802-470b-8ec6-f6086acd4fd4,"Boston will be enforcing all complaints that come in as a result of these unsanctioned gatherings.
The purpose of the BPD Party Line is to give residents a direct contact for reporting the occurrence
of loud parties. Residents are encouraged to use this resource as a means of preventing late night
disorderly behavior and reduce incidents of possible further criminal conduct. Please call the Party
Line at 617-343-5500, contact your local police district, and submit a report to Boston 311. Please see
the appendix for Massachusetts General Laws (MGLs) (16-26) regarding Unreasonable Noise and
Disturbing the Peace.
Firearm Violence
While firearm violence is a significant challenge year round, the Months between June and August
present significant challenges. While Summer 2023 saw the lowest shooting victim total since 2005
(58), and lowest incident total since 2009 (42), the City remains committed to reducing firearm
violence as one victim is one too many. For specifics on the strategy to r"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,29,41ec9c8b-7b05-4d8f-b2b1-187fc1fa80df,"educe community violence
during the Summer months, see the “Summer 2024 Community Violence Reduction Strategy”
section below for more information.
SUMMER ‘24 COMMUNITY GUN VIOLENCE REDUCTION
STRATEGY
Gun Violence Reduction Management Team
Led by the Community Safety Team, Boston’s Gun Violence Reduction Management Team is
comprised of public health providers, law enforcement, schools, nonprofit leaders, the public
housing authority, and hospitals. The Team meets on a weekly basis to discuss updates related to
Boston’s CVI strategy, discuss current and emerging trends.
Boston’s Summer strategy to reduce community violence is comprised of a
management team that works to execute 4 Key Strategies:
1.Engage “high-risk” individuals with high-quality services and supports
Rigorous research indicates that individuals at the highest risk for violence, at any age, can benefit
significantly from high quality behavioral health supports. Building on city efforts already underway,
the city performed"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,29,41e52dfb-c77c-484b-91ba-e5ceefe003d4," a needs analysis to confirm how many individuals are at the highest risk for
violence and to assess their needs. Based on that analysis, the mayor’s office has developed a plan for
expanding services to offer 100% of those at the highest risk for violence the help they need. The
city will soon work to develop an integrated citywide database to track services and ensure
accountability. In addition, the city will work to expand support for hospital-based intervention
programs to ensure services and support are available citywide when individuals are admitted to
emergency rooms for violent penetrating injuries.
2. Weekly and Bi-Weekly Incident Review Meetings
Proactively responding in a coordinated manner to recent incidents of violence is a hallmark of
many evidence-informed approaches to reducing violence. Beginning in June, the Boston Police
Department and Boston Public Health Commission will convene weekly and bi-weekly meetings
respectively to bring together law enforcement, public "
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,29,3089aac0-1b7a-44a8-a3a2-a04f0d407d3a,"health, and violence intervention workers to
ensure coordinated responses to recent conflicts that have or may become violent.
3. Increase positive presence and environmental investments in the micro-places where violence
concentrates
Research indicates that both increases in positive police presence in locations where violence
concentrates, and investments in violence-prone locations, particularly by remaking physical
29
"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,30,8ad02b96-c53d-43a5-80a3-0f63ba2aed05,"settings, can both yield reductions in violent crime when done correctly. According to the Boston
Regional Intelligence Center, there are approximately 150 geographic micro-locations where serious
violence concentrates in the city. Focus locations or “opportunity zones” for Summer 2024
encompass Streets, Parks, and Developments across multiple neighborhoods (see the appendix for
the complete list of locations).
4. Place-Based Partnership Meetings
Within the aforementioned areas where violence concentrates, the Mayor’s office will pilot regular
placed-based partnership meetings between law enforcement, other city services, and community
stakeholders in several impacted areas where violence concentrates. The goal of the meetings is to
increase law enforcement visibility without aggressive enforcement, while at the same time
investing in engaging activities in these spaces and improving the physical environment of these
areas. Each partnership group will establish its own mini-plan for pr"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,30,2fb804f6-e24f-4773-a624-4c0cd91b4e27,"eventing violence in its area.
30
"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,31,c94ff0b3-ebc8-4816-8073-76b13696b251,"APPENDIX
Summer Guides
Boston Parks Department Summer Guide
Boston Center’s For Youth and Families Summer Guide 2024
Boston Public Schools
List of Extended School Year Sites
Extended School Year Sites
School Name
Grades
Times
Blackstone School
Kindergarten - Grade 6
9:30AM - 2:30PM
Edison School
Kindergarten - Grade 6
9:30AM - 2:30PM
Lee School
Kindergarten - Grade 6
8:00AM - 1:00PM
McKay School
Kindergarten - Grade 6
8:00AM - 1:00PM
Mildred School
Kindergarten - Grade 6
9:30AM - 2:30PM
Roosevelt School
Kindergarten - Grade 6
9:30AM - 2:30PM
Tobin School
Kindergarten - Grade 6
9:30AM - 2:30PM
Tynan School
Kindergarten - Grade 6
8:00AM - 1:00PM
Carter (at the Lila G. Frederick)
Grade 7 - Grade 12
9:30AM - 2:30PM
Charlestown
Grade 7 - Grade 12
8:00AM - 1:00PM
Madison Park
Grade 7 - Grade 12
8:00AM - 1:00PM
Henderson (at the Lila G.
Frederick)
Kindergarten - Grade 12
9:30AM - 2:30PM
Horace Mann-Public Day (at the
Lila G. Frederick)
Kindergarten - Grade 12
9:30AM - 2:30PM
Mel H. King South"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,31,f67c6df5-394f-4021-992d-c2a45956e918," End-Public Day
Kindergarten - Grade 12
8:00AM - 1:00PM
STRIVE (at Madison Park High
School)
SP
8:00AM - 1:00PM
31
"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,32,92fd9c7f-3684-492c-a879-2e578be112f2,"Division of Student Support’s “Best Summer Ever” Program
List
Cory McCarthy, Chief of Students, Boston Public Schools
BPS Student Support will host the following events this summer:
○
Athletics: Sports in Action
●Summer Sports Camps
○Strong Girl Summer (All Ages)
○Strength and Conditioning
●You Got It Girl Sports & More Camp (Girls 5-16)
○Mentoring, Mindfulness & Youth Development
●ESports (Ages 7-18)
○4 Teams
○STEM & JR. Cloud Engineering
●BPS Athletics Camps
○Junior Golf
○Boys Basketball Camp
○BPS Football Preseason Combine
●Sports Management & Sports Leadership Summer Pathway Special Programming
●Hair Braiding Entrepreneurship Camp (1 Week)
●Double Dutch Challenge (1 Week)
●College Send Off
●6-Won-7 Sunday Program
●Environmental Justice Internships and Green Career Exploratory
●Boston Design Academy
●BPS Comic Con (Ages 7-14)
○To improve literacy skills through engaging and relatable content.
○To foster creativity and imagination in storytelling.
Mentoring (REACH 1000) (in collabora"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,32,48bcd360-a66c-4774-993b-2c7aad0a7b8f,"tion with the Office of Black Male Advancement)
Mentor Registration Link
Mentee Registration Link
Vision: Empowering Boston's youth to lead with confidence, achieve with purpose, act with
agency, and succeed beyond boundaries.
●College & Career Access and Exploration
○Opportunity Lab
○Summer College Tours
●Urban Financial Literacy for Middle School (Ages 11-14)
●Rhymes With Reason Literacy Powered Through Music
32
"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,33,4d459093-0481-420f-85fd-3b8b5779a1af,"List of Summer ‘24 “Opportunity Zones”
Dorchester
●
Talbot Avenue corridor (priority streets include Helen Street, Millet Street, Southern Avenue,
Wheatland Avenue, Whitfield Street and surrounding areas) - Dorchester
●
Humboldt Avenue corridor (and surrounding Grove Hall area)
●
Bowdoin Street & Geneva Avenue area (priority streets include Topliff Street, Draper Street,
Longfellow Street and surrounding areas)
●
Four Corners area (priority streets include Erie Street, Ellington Street, Morse Street, Michigan
Avenue, Columbia Road, Washington Street, and surrounding areas)
●
Harambee Park area
●
Roberts Playground area
●
Ronan Park area
●
Reverend Loesch Family Park area
●
Franklin Field Development
●
Franklin Hill Development
Hyde Park
●
Wood Avenue Corridor (priority streets include Ayles Road, Westminster Street, Reddy Avenue,
Rosa Street, and surrounding areas)
●
Ross Field area
●
Fairmount Development
Roxbury
●
Dudley Street Corridor (priority streets include West Cottage Street, "
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,33,2dba8530-a506-4aa5-a574-43916ba56754,"Brooke Avenue, Vine
Street, Mt. Pleasant Avenue, and surrounding areas) - Roxbury
●
Humboldt Avenue Corridor (and surrounding Grove Hall area) - Dorchester
●
Walnut Avenue Corridor (priority streets include Walnut Park, Westminster Ave, Crawford
Street, Abbotsford Street and surrounding areas)
●
Malcolm X. Park
●
Madison Park Fields
●
Madison Park Development
●
Alice Taylor Development
●
Mission Main Development
Mattapan
●
Cummins Highway Corridor (priority streets include Almont Street, Itasca Street, Orlando
Street, Brockton Street, Favre Street and surrounding areas)
●
Almont Park
●
Walker Playground
East Boston
●
Eagle Hill area (priority streets include Condor Street, Falcon Street W/E Eagle Street, Border
Street, Meridian Street and surrounding areas)
●
LoPresti Park
Charlestown
●
Charlestown High School area (priority streets include Medford Street, Monument Street, Tufts
Street, O'Reilly Way, Walford Way, Polk Street and surrounding areas)
South End/Lower Roxbury
●
Ramsay Park
"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,33,46518495-5163-4cf0-96ab-7b286f179ac4,"●
Lenox Development
●
Tremont St corridor (between Massachusetts Avenue and West Dedham Street and surrounding
areas)
Jamaica Plain
●
Mildred C. Hailey Development
South Boston
●
West Broadway Development
●
Mary Ellen McCormack Development
33
"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,34,4aef545e-f8a9-4847-96bf-6b1a09501901,"Boston Police Department
2024 Boston Police Reveler Action Plan
Justification
Organized groups of individuals are congregating in certain public areas of the City of Boston in large
numbers that can exceed 200 - 300 vehicles and large crowds. These groups are engaging in activity ranging
from quality of life infractions to serious criminal activities.  These activities involve extreme reckless operation
of a variety of vehicles with total disregard for public safety. Other criminal activity includes firearm violence,
assaults, public consumption of alcohol, open drug consumption, fireworks, playing loud music. Various
violations of the auto laws, such as drag racing common with these gatherings.
Recently, Emergency Deployment Teams (EDTs) have been needed to disperse these crowds which
have challenged the officer’s orders to disperse and confrontations have occurred. The primary locations
affected are on B-2 (Roxbury), B-3 (South Dorchester/Mattapan), C-6 (South Boston), C-11 (Dorchest"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,34,698e5760-26ba-4b60-9b18-03bc846fbcbe,"er), E-13
(Jamaica Plain) and E-18 (Hyde Park) on Thursday nights through Sunday nights, Sunday night being most
active. These gatherings have become the primary source of 911 calls and community complaints to the Boston
Police Department during the mild weather months due to its impact on the quality of life of our residents and
peace within neighborhoods.
Mission
To improve the quality of life in the neighborhoods and to restore peace through a concerted approach
between members of the Boston Police Department, Massachusetts State Police, City of Boston partner
agencies, residents and community stakeholders. The immediate goal is to enforce violations of laws of the
commonwealth and City of Boston ordinances that contribute to the aforementioned disturbance within the
community through citations, seizures, criminal complaints, intelligence, and investigative follow-up. The
safety of the officers and the community we serve is paramount. As such this operation will be executed with
the"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,34,32688432-0a5a-4dcc-8c2f-432b6c42b914," highest regard for public safety. The long- term mission is deterrence and changing behavior.
Goals
1.
Prevent the groups from congregating.
2.
Identity offenders of violations, and organizers of large- scale disturbances and operators of off high
vehicles
3.
Enforce laws of the commonwealth and city ordinances.
Enforcement:
To ensure that this plan will be impactful, the Boston Police Department will not be publishing the Identified
Gathering locations. However, Boston Police Officers and members of the Mass State Police along with other
City agencies will respond to gathering locations to prevent groups and their vehicles from congregating,
enforcing MGL’s and City of Boston Ordinances.
Resources:
▪
Boston Police Department (including but not limited to Uniform Patrol Officers, the Boston Police Auto
Theft Task Force, the Boston Regional Intelligence Center (BRIC), & the Crime Scene Response Unit)
▪
Boston Transportation Department
▪
Massachusetts Transit Police
▪
Massachusetts Stat"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,34,f795bdb1-e498-49e5-be20-1ba67f74a9a0,"e Police
Community Support:
Reporting Late-Night Reveler activity to the police is crucial for maintaining public safety. Here's how members
of the community can assist the police in reporting such activity:
1.
Call Emergency Services: If you witness late-night reveler activity or any illegal activity that poses an
immediate threat to public safety, dial 911 emergency services immediately. Provide them with all the
necessary details, including the location, number of individuals involved, and any other relevant
information.
34
"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,35,443c3cc8-e8f7-4845-9423-de14f3c2802d,"2.
Non-Emergency Police Line: In cases where the situation doesn't pose an immediate threat but still
requires police intervention or awareness, you can call the non-emergency police line by contacting
your local police department (see the contact list by department below).
3.
Provide Detailed Information: When reporting late night reveler activity, provide as much detail as
possible to the authorities. This includes the exact location, the time of the incident, descriptions of
the vehicles involved, and the number of participants. Please prioritize your safety and avoid putting
yourself in harm's way to capture footage.
4.
Encourage Others to Report: Spread awareness within the community about the importance of
reporting such incidents to the authorities. Encourage others to be proactive in reporting any
late-night reveler activity they witness.
District Contacts
35
District
Front Desk
Comm. Serv. Office
Captain
Station Address
A1 (Downtown)
617-343-4240
617-343-4627
Sean Martin
Sean."
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,35,04a51be5-774a-4b15-af78-9ac6b44b70b7,"Martin@pd.boston.gov
40 New Sudbury Street,
Boston, MA 02114
~
20 Vine Street
Boston, MA 02129
A15 (Charlestown)
617-343-4888
A7 (East Boston)
617-343-4220
617-343-4752
Dean Bickerton
Dean.Bickerton@pd.boston.gov
300 East Eagle Street, Boston,
MA 02128
B2 (Roxbury)
617-343-4270
617-343-4278
Haseeb Hosein
Haseeb.Hosein@pd.boston.gov
2400 Washington Street,
Boston, MA 02119
B3 (Mattapan)
617-343-4700
617-343-4717
John Flynn
John.Flynn@pd.boston.gov
1165 Blue Hill Avenue, Boston,
MA 02124
C6 (South Boston)
617-343-4730
617-343-4747
Joseph Boyle
Joseph.Boyle@pd.boston.gov
101 West Broadway, Boston,
MA 02127
C11 (Dorchester)
617-343-4330
617-343-4524
Shawn Burns
Shawn.Burns@pd.boston.gov
40 Gibson Street, Boston, MA
02122
D4 (South End)
617-343-4250
617-343-4457
Steven Sweeney
Steven.Sweeney@pd.boston.gov
650 Harrison Avenue, Boston,
MA 02118
D14 (Brighton)
617-343-4260
617-343-4376
Wayne Lanchester
Wayne.Lanchester@pd.boston.gov
301 Washington Street,
Boston, MA 02135
E5 (West Roxbury)
617"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,35,654be4f7-951a-44e2-9c91-dee45d5e2a92,"-343-4560
617-343-4564
Warren Hoppie
Warren.Hoppie@pd.boston.gov
1708 Centre Street, Boston,
MA 02132
E13 (Jamaica Plain)
617-343-5630
617-343-5623
Richard Driscoll
Richard.Driscoll@pd.boston.gov
3347 Washington Street,
Boston, MA 02130
E18 (Hyde Park)
617-343-5600
617-343-5611
Christopher Hamilton
Christopher.Hamilton@pd.boston.gov
1249 Hyde Park Avenue,
Boston, MA 02136
Headquarters
N/A
N/A
Schroeder Plaza, Boston, MA
02120
"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,36,e4ff663c-144c-4fc8-b26e-9fc216878efa,"Reporting Loud Parties (Massachusetts General Laws)
M.G.L Ch. 16-26 UNREASONABLE NOISE
16-26.1 General Prohibition and Definitions
●
No person shall make or cause to be made any unreasonable or excessive noise in the City,
by whatever means or from whatever means or from whatever source.
●
As used herein, the following terms shall have the following meanings:
○
dBa shall mean A-weighted sound level in decibels, as measured by a general purpose
sound level meter complying with the provisions of the American National Standards
Institute, “Specifications for Sound Level Meters (ANSI S1.4 1971)”, properly calibrated,
and operated on the “A” weighting network.
○
Loud amplification device or similar equipment shall mean a radio, television,
phonograph, stereo, record player, tape player, cassette player, compact disc player,
loud speaker, or sound amplifier which is operated in such a manner that it creates
unreasonable or excessive noise.
○
Unreasonable or excessive noise shall mean
■
Noise"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,36,8d5ba419-752c-4085-9698-8d256432ea8c," measured in excess of 50 dBa between the hours of 11:00 p.m. and 7:00
a.m., or in excess of 70 dBa at all other hours; or
■
In the absence of an applicable noise level standard or regulation of the Air
Pollution Control Commission, any noise plainly audible at a distance of three
hundred (300′) feet or, in the case of loud amplification devices or similar
equipment, noise plainly audible at a distance of one hundred (100′) feet from
its source by a person of normal hearing. Penalty, see subsection 16-32.6
16-26.6
DISTURBING THE PEACE
It shall be unlawful for any person or persons in a residential area within the City of Boston to
disturb the peace by causing or allowing to be made any unreasonable or excessive noise, including
but not limited to such noise resulting from the operation of any radio, phonograph or sound related
producing device or instrument, or from the playing of any band or orchestra, or from the use of any
device to amplify the aforesaid noise, or from the making of"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,36,eaeecfcc-571c-4c5d-80ff-84f0d19a4713," excessive outcries, exclamations, or
loud singing or any other excessive noise by a person or group of persons, or from the use of any
device to amplify such noise provided, however, that any performance, concert, establishment, band,
group or person who has received and maintains a valid license or permit from any department,
board or commission of the City of Boston authorized to issue such license or permit shall be
exempt from the provisions of this section. Unreasonable or excessive noise shall be defined as noise
measured in excess of 50 dBa between the hours of 11:00 p.m. and 7:00 a.m. or in excess of 70 dBa at
all other hours when measured not closer than the lot line of a residential lot or from the nearest
affected dwelling unit. The term dBa shall mean the A-weighted sound level in decibels, as measured
by a general purpose sound level meter complying with the provisions of the American National
Standards Institute, “Specifications for Sound Level Meters (ANSI S1.4 1971)”, "
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,36,af316d9a-b0a4-4fa6-bffd-70fe8a967256,"properly calibrated, and
operated on the “A” weighting network.
Any person aggrieved by such disturbance of the peace may complain to the police about such
unreasonable or excessive noise. The police, in response to each complaint, shall verify by use of the
sound level meter described herein that the noise complained of does exceed the limit described
herein and if so, may thereupon arrest and/or make application in the appropriate court for
issuance of a criminal complaint for violation of M.G.L. c. 272, S. 53, which sets forth the penalties for
disturbing the peace. Penalty, see subsection 16-32.6
36
"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,37,b4286650-2454-45cf-b55b-7fd219349536,"M.G.L Ch. 16-26.9 PROHIBITION AGAINST LOUD AMPLIFICATION DEVICES IN OR ON
RESIDENTIAL PREMISES
It shall be unlawful for any person in any area of the City to operate a loud amplification device or
similar equipment, as defined in subsection 16-26.1, in a dwelling house or on the land or other
premises of such dwelling house.
Penalty, see subsection 16-26.11, 16-32.6
M.G.L Ch. 16-26.11 PENALTIES
A.
Any person who violates subsections 16-26.7, 16-26.8, or 16-26.9 shall be fined fifty dollars
and no cents ($50.00) for the first violation in any twelve (12) month period, one hundred
dollars and no cents ($100.00) and for the second violation in any twelve (12) month period,
and two hundred dollars and no cents ($200.00) for the third violation and each subsequent
violation in any twelve (12) month period. The enforcing person shall make a record of the
complaint, such record to include the following information, to the extent that it is available:
(i) name and address of person in violatio"
P002,2024-Plan-for-Safe-Healthy-Active-Summer-2024.pdf,37,fd07218b-2a66-4e44-a7da-93f1d7a9f442,"n, (ii) name and address of landlord of person in
violation, if applicable, (iii) date of violation, (iv) time of violation, (v) location of violation, (vi)
source of violation, and (vii) motor vehicle registration number, if applicable. If the person in
violation refuses to provide the above-required information or if any information provided
proves to be false, then said person shall be punished by a fine of an additional one hundred
dollars and no cents ($100.00).
B.
The Air Pollution Control Commission shall keep and make available to the public and all
persons authorized to enforce these provisions, and the certification or the information
there appearing by an enforcing official to a court shall establish a rebuttable presumption of
the accuracy thereof. No person, being the landlord or person in charge of a residential
structure shall permit, allow, or suffer repeated violations of these ordinances after notice
thereof and shall be fined at the time of the third such violation a"
